dataset,missing_rate,trial,method,ROC-AUC,F1,Accuracy,Log-loss,MCC,n_nodes,n_edges,n_hyperedges,n_test
Enron emails (core-100),0.1,0,node2vec,0.5419797716479013,0.005671077504725898,0.5009487666034156,1.023238061128242,0.02180103600984737,100,1487,10537,1054
Enron emails (core-100),0.1,0,Matrix Completion,0.5035133169384544,0.20760233918128654,0.4857685009487666,0.7490387172790851,-0.03997101819506131,100,1487,10537,1054
Enron emails (core-100),0.1,0,CHESHIRE,0.8067347126155353,0.7140695915279879,0.7310246679316889,0.5875784774889332,0.4653333741593151,100,1487,10537,1054
Enron emails (core-100),0.1,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,100,1487,10537,1054
Enron emails (core-100),0.1,1,Common Neighbors,0.5546535471628818,0.024163568773234202,0.5018975332068312,4.865824127674725,0.01867202838329723,100,1487,10537,1054
Enron emails (core-100),0.1,1,Jaccard,0.5712808169114497,0.027932960893854747,0.5047438330170778,4.859871411588308,0.04893501829289196,100,1487,10537,1054
Enron emails (core-100),0.1,1,Adamic–Adar,0.5538920134375597,0.03148148148148148,0.5037950664136622,4.857043330507577,0.034384518760947225,100,1487,10537,1054
Enron emails (core-100),0.1,1,Resource Allocation,0.5527110060526629,0.025998142989786442,0.5023719165085389,4.897726445017649,0.022832478463289115,100,1487,10537,1054
Enron emails (core-100),0.1,1,Preferential Attachment,0.44985984538885027,0.07665505226480836,0.4971537001897533,1.0301028671905677,-0.013789788030446844,100,1487,10537,1054
Enron emails (core-100),0.1,1,Katz,0.49012391575960734,0.0,0.4364326375711575,4.030308770991018,-0.2605426493643436,100,1487,10537,1054
Enron emails (core-100),0.1,1,Personalized PageRank,0.4735506554951049,0.0,0.49430740037950666,1.2928420885735388,-0.07566499084579775,100,1487,10537,1054
Enron emails (core-100),0.1,1,node2vec,0.53904705666315,0.3012951601908657,0.5137571157495257,0.7609722581061266,0.03466076316244957,100,1487,10537,1054
Enron emails (core-100),0.1,1,Matrix Completion,0.45936866513759816,0.19239052404881551,0.4663187855787476,0.7651920386286198,-0.09168421758667204,100,1487,10537,1054
Enron emails (core-100),0.1,1,CHESHIRE,0.7947410065207451,0.7008973080757727,0.715370018975332,0.6039580014000064,0.4327713095480627,100,1487,10537,1054
Enron emails (core-100),0.1,2,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,100,1487,10537,1054
Enron emails (core-100),0.1,2,Common Neighbors,0.5316783627204937,0.029657089898053754,0.5033206831119544,4.525304513953619,0.030674917311841837,100,1487,10537,1054
Enron emails (core-100),0.1,2,Jaccard,0.5558498572349305,0.040627885503231764,0.5071157495256167,4.45614773359953,0.061089281249859385,100,1487,10537,1054
Enron emails (core-100),0.1,2,Adamic–Adar,0.528557964778615,0.02050326188257223,0.5014231499051234,4.5227477762435715,0.015058275351009632,100,1487,10537,1054
Enron emails (core-100),0.1,2,Resource Allocation,0.5276960634287381,0.027624309392265192,0.4990512333965844,4.525906799186211,-0.00775963569055251,100,1487,10537,1054
Enron emails (core-100),0.1,2,Preferential Attachment,0.4078787235038473,0.10260586319218241,0.47722960151802657,1.0003027969464233,-0.08274435565107818,100,1487,10537,1054
Enron emails (core-100),0.1,2,Katz,0.44048514919219806,0.0,0.47106261859582543,3.847409462488516,-0.1726259160384934,100,1487,10537,1054
Enron emails (core-100),0.1,2,Personalized PageRank,0.4360329673890735,0.0018832391713747645,0.4971537001897533,1.3133659081138098,-0.04629100498862757,100,1487,10537,1054
Enron emails (core-100),0.1,2,node2vec,0.5228307090725132,0.34733542319749217,0.5061669829222012,0.7207689787657318,0.014119204272558158,100,1487,10537,1054
Enron emails (core-100),0.1,2,Matrix Completion,0.48958517115605504,0.1646525679758308,0.47533206831119545,0.7839224329962697,-0.0738156941315116,100,1487,10537,1054
Enron emails (core-100),0.1,2,CHESHIRE,0.7969427931544778,0.7124505928853755,0.7239089184060721,0.631107111145646,0.4492468084549548,100,1487,10537,1054
Enron emails (core-100),0.1,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,100,1487,10537,1054
Enron emails (core-100),0.1,3,Common Neighbors,0.5434452289822093,0.015023474178403756,0.5023719165085389,4.3923147162533915,0.032921108229541265,100,1487,10537,1054
Enron emails (core-100),0.1,3,Jaccard,0.5519094152933255,0.007561436672967864,0.5018975332068312,4.489924767120861,0.04360207201969474,100,1487,10537,1054
Enron emails (core-100),0.1,3,Adamic–Adar,0.5458765559232202,0.015023474178403756,0.5023719165085389,4.411411934394317,0.032921108229541265,100,1487,10537,1054
Enron emails (core-100),0.1,3,Resource Allocation,0.5468280230008389,0.015023474178403756,0.5023719165085389,4.435360458935577,0.032921108229541265,100,1487,10537,1054
Enron emails (core-100),0.1,3,Preferential Attachment,0.4308660600801501,0.17979197622585438,0.476280834914611,0.9525110494976514,-0.06866266513535015,100,1487,10537,1054
Enron emails (core-100),0.1,3,Katz,0.4734363354204998,0.0,0.47438330170777987,3.7826874474333754,-0.1621424235993525,100,1487,10537,1054
Enron emails (core-100),0.1,3,Personalized PageRank,0.4662044655041425,0.019625334522747548,0.4786527514231499,1.0266736317784102,-0.12168964105194317,100,1487,10537,1054
Enron emails (core-100),0.1,3,node2vec,0.549750836246845,0.3474853037230568,0.5260910815939279,0.726919300050071,0.062355751761850244,100,1487,10537,1054
Enron emails (core-100),0.1,3,Matrix Completion,0.5009163609129763,0.25223983459682975,0.4852941176470588,0.7517679030035969,-0.03761329980903208,100,1487,10537,1054
Enron emails (core-100),0.1,3,CHESHIRE,0.8213546298730057,0.7230614300100705,0.7390891840607211,0.5852612445110149,0.48141422564394637,100,1487,10537,1054
Enron emails (core-100),0.1,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,100,1487,10537,1054
Enron emails (core-100),0.1,4,Common Neighbors,0.5079168902059201,0.038461538461538464,0.5018975332068312,4.695018591467521,0.014262084994685271,100,1487,10537,1054
Enron emails (core-100),0.1,4,Jaccard,0.5308466166658865,0.05615942028985507,0.5056925996204934,4.6225579696945,0.03740878118331298,100,1487,10537,1054
Enron emails (core-100),0.1,4,Adamic–Adar,0.5163144648200224,0.02050326188257223,0.5014231499051234,4.690822134190557,0.015058275351009632,100,1487,10537,1054
Enron emails (core-100),0.1,4,Resource Allocation,0.5196797057563308,0.016869728209934397,0.5023719165085389,4.748552962969718,0.03029746654087875,100,1487,10537,1054
Enron emails (core-100),0.1,4,Preferential Attachment,0.38793167080139274,0.0215633423180593,0.4833965844402277,1.2376350665295075,-0.10066327583681897,100,1487,10537,1054
Enron emails (core-100),0.1,4,Katz,0.42975031415516574,0.0,0.48671726755218214,4.084388142924409,-0.11602387022306428,100,1487,10537,1054
Enron emails (core-100),0.1,4,Personalized PageRank,0.455451177226721,0.0037105751391465678,0.4905123339658444,1.194221583497103,-0.08942841169862037,100,1487,10537,1054
Enron emails (core-100),0.1,4,node2vec,0.5056520925074444,0.3141070187630299,0.5317836812144212,0.8021900902411812,0.08226248018979464,100,1487,10537,1054
Enron emails (core-100),0.1,4,Matrix Completion,0.4787171127249945,0.1020242914979757,0.47390891840607213,0.7813930526702376,-0.09312848644872652,100,1487,10537,1054
Enron emails (core-100),0.1,4,CHESHIRE,0.8255619686817005,0.7250876314471708,0.7395635673624289,0.6022256399903407,0.4818064049761876,100,1487,10537,1054
Enron emails (core-100),0.3,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,100,1487,10537,3161
Enron emails (core-100),0.3,0,Common Neighbors,0.4939918460123934,0.0018933417481855476,0.49968364441632396,10.28537635448672,-0.008898825966347891,100,1487,10537,3161
Enron emails (core-100),0.3,0,Jaccard,0.49404188644005487,0.0012634238787113076,0.499841822208162,10.268616275750135,-0.005626775131930321,100,1487,10537,3161
Enron emails (core-100),0.3,0,Adamic–Adar,0.49400020276381285,0.0018951358180669614,0.500158177791838,10.269796478857522,0.005626775131930321,100,1487,10537,3161
Enron emails (core-100),0.3,0,Resource Allocation,0.49400020276381285,0.0018951358180669614,0.500158177791838,10.269856874450227,0.005626775131930321,100,1487,10537,3161
Enron emails (core-100),0.3,0,Preferential Attachment,0.41372079503030496,0.0,0.4992091110408099,9.391416439113003,-0.028133875659651607,100,1487,10537,3161
Enron emails (core-100),0.3,0,Katz,0.481369898741193,0.0,0.49130022144890856,10.307015437765706,-0.09368099556106495,100,1487,10537,3161
Enron emails (core-100),0.3,0,Personalized PageRank,0.3786763826495426,0.001880288310874334,0.4962037329958874,8.876912610369272,-0.05524032911365454,100,1487,10537,3161
Enron emails (core-100),0.3,0,node2vec,0.402287508077776,0.009259259259259259,0.49224928819993674,2.37140141417609,-0.06977275425143192,100,1487,10537,3161
Enron emails (core-100),0.3,0,Matrix Completion,0.48125585660655235,0.001876759461995621,0.4952546662448592,0.9414409628113535,-0.06306418912795035,100,1487,10537,3161
Enron emails (core-100),0.3,0,CHESHIRE,0.7791705919212132,0.7089410272669626,0.7095855741853844,1.074193302717733,0.4191752596299446,100,1487,10537,3161
Enron emails (core-100),0.3,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,100,1487,10537,3161
Enron emails (core-100),0.3,1,Common Neighbors,0.4933632381601096,0.002523659305993691,0.499841822208162,10.24581021531158,-0.004195279023809337,100,1487,10537,3161
Enron emails (core-100),0.3,1,Jaccard,0.49345711400240255,0.0012642225031605564,0.500158177791838,10.23835007081799,0.007262985798214765,100,1487,10537,3161
Enron emails (core-100),0.3,1,Adamic–Adar,0.4933710945072524,0.001893939393939394,0.499841822208162,10.23740137470395,-0.004756245930717503,100,1487,10537,3161
Enron emails (core-100),0.3,1,Resource Allocation,0.4933710945072524,0.001893939393939394,0.499841822208162,10.237486010252141,-0.004756245930717503,100,1487,10537,3161
Enron emails (core-100),0.3,1,Preferential Attachment,0.4156373934501684,0.0006305170239596469,0.49857639987345775,8.538185778270103,-0.034158365148582406,100,1487,10537,3161
Enron emails (core-100),0.3,1,Katz,0.47779911390412316,0.0,0.49968364441632396,10.212106366294138,-0.0177892016741205,100,1487,10537,3161
Enron emails (core-100),0.3,1,Personalized PageRank,0.40413154787753025,0.0006279434850863422,0.4965200885795634,7.784672073808399,-0.056586877743160395,100,1487,10537,3161
Enron emails (core-100),0.3,1,node2vec,0.4194688889153547,0.0068792995622263915,0.4976273331224296,2.265742478398997,-0.03110554077393088,100,1487,10537,3161
Enron emails (core-100),0.3,1,Matrix Completion,0.5009920014379619,0.00187207488299532,0.49398924391015503,0.8808209628528515,-0.0723013826700142,100,1487,10537,3161
Enron emails (core-100),0.3,1,CHESHIRE,0.782284857936727,0.7133917396745932,0.7102182853527365,1.0504802868421028,0.4205396988837057,100,1487,10537,3161
Enron emails (core-100),0.3,2,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,100,1487,10537,3161
Enron emails (core-100),0.3,2,Common Neighbors,0.500485191986606,0.004417797412432944,0.5009490667510281,10.244876001892612,0.026696477899043676,100,1487,10537,3161
Enron emails (core-100),0.3,2,Jaccard,0.5005077101790537,0.011313639220615965,0.5023726668775704,10.241918128771015,0.04123603237099308,100,1487,10537,3161
Enron emails (core-100),0.3,2,Adamic–Adar,0.500467427634786,0.0031575623618566467,0.5006327111673521,10.244062133542592,0.020547704217680093,100,1487,10537,3161
Enron emails (core-100),0.3,2,Resource Allocation,0.5004674276347861,0.004417797412432944,0.5009490667510281,10.244095072805843,0.026696477899043676,100,1487,10537,3161
Enron emails (core-100),0.3,2,Preferential Attachment,0.3975280629220347,0.0037418147801683817,0.4946219550775071,9.096535120532966,-0.0632788435665351,100,1487,10537,3161
Enron emails (core-100),0.3,2,Katz,0.49160656894705235,0.0,0.4914583992407466,10.306808635521158,-0.09281803842905476,100,1487,10537,3161
Enron emails (core-100),0.3,2,Personalized PageRank,0.3973820449541184,0.0031191515907673115,0.4944637772856691,8.4170593447934,-0.06585454039801879,100,1487,10537,3161
Enron emails (core-100),0.3,2,node2vec,0.3879505252293328,0.019595835884874464,0.4935147105346409,2.347135877839778,-0.050745644596121964,100,1487,10537,3161
Enron emails (core-100),0.3,2,Matrix Completion,0.5004227415328844,0.0,0.49588737741221134,1.1759632977526742,-0.06426201132170192,100,1487,10537,3161
Enron emails (core-100),0.3,2,CHESHIRE,0.7702033472842709,0.7011914217633042,0.7024675735526732,1.0972199107054017,0.40494991973396344,100,1487,10537,3161
Enron emails (core-100),0.3,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,100,1487,10537,3161
Enron emails (core-100),0.3,3,Common Neighbors,0.49780958035997286,0.005671077504725898,0.5007908889591901,10.157978667875348,0.017458947719057857,100,1487,10537,3161
Enron emails (core-100),0.3,3,Jaccard,0.4979254739904369,0.0018957345971563982,0.500316355583676,10.15681514126367,0.012580855934939954,100,1487,10537,3161
Enron emails (core-100),0.3,3,Adamic–Adar,0.4977762033947226,0.003158559696778269,0.5007908889591901,10.155970353326952,0.028133875659651607,100,1487,10537,3161
Enron emails (core-100),0.3,3,Resource Allocation,0.4977749023436034,0.003158559696778269,0.5007908889591901,10.156572810032342,0.028133875659651607,100,1487,10537,3161
Enron emails (core-100),0.3,3,Preferential Attachment,0.40034719049520107,0.0012610340479192938,0.4988927554571338,8.873697874937157,-0.026567617337786318,100,1487,10537,3161
Enron emails (core-100),0.3,3,Katz,0.48002090889229415,0.0,0.499841822208162,10.187964871961627,-0.012577870090366055,100,1487,10537,3161
Enron emails (core-100),0.3,3,Personalized PageRank,0.3874988102888323,0.0025015634771732333,0.4954128440366973,7.928940368112715,-0.0601373788295997,100,1487,10537,3161
Enron emails (core-100),0.3,3,node2vec,0.4177256805773384,0.04186320754716981,0.4859221765264157,2.1598975109971534,-0.07503082416987339,100,1487,10537,3161
Enron emails (core-100),0.3,3,Matrix Completion,0.49135776794071934,0.007951070336391437,0.48687124327744385,0.7204048795544357,-0.10085888590495289,100,1487,10537,3161
Enron emails (core-100),0.3,3,CHESHIRE,0.7729709332169459,0.7015607756582058,0.7005694400506169,1.0416691058557292,0.40114773265832027,100,1487,10537,3161
Enron emails (core-100),0.3,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,100,1487,10537,3161
Enron emails (core-100),0.3,4,Common Neighbors,0.4949412630464151,0.001893939393939394,0.499841822208162,10.275761754174319,-0.004756245930717503,100,1487,10537,3161
Enron emails (core-100),0.3,4,Jaccard,0.49495877719609666,0.0,0.49968364441632396,10.271278723475984,-0.0177892016741205,100,1487,10537,3161
Enron emails (core-100),0.3,4,Adamic–Adar,0.49496217994517766,0.0012630249447426586,0.49968364441632396,10.27329239363084,-0.010273852108840046,100,1487,10537,3161
Enron emails (core-100),0.3,4,Resource Allocation,0.49496217994517766,0.0012630249447426586,0.49968364441632396,10.273119783628788,-0.010273852108840046,100,1487,10537,3161
Enron emails (core-100),0.3,4,Preferential Attachment,0.4132199904302686,0.0031377470975839346,0.4974691553305916,8.77482065092201,-0.03954585312104734,100,1487,10537,3161
Enron emails (core-100),0.3,4,Katz,0.4790071899087272,0.0,0.49952546662448594,10.263860055679864,-0.021788957394644294,100,1487,10537,3161
Enron emails (core-100),0.3,4,Personalized PageRank,0.38109743862066164,0.0,0.4962037329958874,8.242284232408727,-0.061731139356174976,100,1487,10537,3161
Enron emails (core-100),0.3,4,node2vec,0.42809015403544526,0.01596561252686521,0.49304017715912685,2.292031170792882,-0.0569131340659679,100,1487,10537,3161
Enron emails (core-100),0.3,4,Matrix Completion,0.5016413260272976,0.00981896287204664,0.48956026573869027,0.7271307480318382,-0.08450766571288738,100,1487,10537,3161
Enron emails (core-100),0.3,4,CHESHIRE,0.7681484371223511,0.6921006807028652,0.6923441948750395,1.067946492208721,0.38468887100027066,100,1487,10537,3161
Enron emails (core-100),0.5,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,100,1487,10537,5000
Enron emails (core-100),0.5,0,Common Neighbors,0.5,0.0,0.5,10.361632918973209,0.0,100,1487,10537,5000
Enron emails (core-100),0.5,0,Jaccard,0.5,0.0,0.5,10.361632918973209,0.0,100,1487,10537,5000
Enron emails (core-100),0.5,0,Adamic–Adar,0.5,0.0,0.5,10.361632918973209,0.0,100,1487,10537,5000
Enron emails (core-100),0.5,0,Resource Allocation,0.5,0.0,0.5,10.361632918973209,0.0,100,1487,10537,5000
Enron emails (core-100),0.5,0,Preferential Attachment,0.48469663999999996,0.0011940298507462687,0.4981,10.348782791235465,-0.038047589248453674,100,1487,10537,5000
Enron emails (core-100),0.5,0,Katz,0.4986,0.0,0.4986,10.390645491183129,-0.03744279300275269,100,1487,10537,5000
Enron emails (core-100),0.5,0,Personalized PageRank,0.44319685999999997,0.0,0.4986,9.655558131403739,-0.03744279300275269,100,1487,10537,5000
Enron emails (core-100),0.5,0,node2vec,0.48335611999999994,0.0007972892166633447,0.4987,2.0355915963409226,-0.031556465660007624,100,1487,10537,5000
Enron emails (core-100),0.5,0,Matrix Completion,0.4987,0.0,0.4987,10.388573164596705,-0.03607897171289417,100,1487,10537,5000
Enron emails (core-100),0.5,0,CHESHIRE,0.77247272,0.7095679936146863,0.7089,1.0470705660535844,0.4178044203941518,100,1487,10537,5000
Enron emails (core-100),0.5,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,100,1487,10537,5000
Enron emails (core-100),0.5,1,Common Neighbors,0.49849996,0.0,0.4998,10.364382757941177,-0.01414355004946072,100,1487,10537,5000
